sale_id,sale_date,product_id,units_sold,unit_price,promotion,discount_pct,sales_channel,day_of_week,day_of_month,month,quarter,week_of_year,is_weekend,lag_1,lag_7,lag_14,lag_30,rolling_mean_7,rolling_mean_30,rolling_std_7
9285,2025-11-11,P016,30,10499,False,0,Retail,1,11,11,4,46,0,32.0,31.0,35.0,25.0,28.428571428571427,28.266666666666666,2.9920529661723974
9286,2025-11-12,P016,19,10499,False,0,B2B,2,12,11,4,46,0,30.0,28.0,31.0,35.0,28.285714285714285,28.433333333333334,2.8702082220799454
9287,2025-11-13,P016,30,10499,False,0,Retail,3,13,11,4,46,0,19.0,27.0,25.0,27.0,27.0,27.9,4.546060565661958
9288,2025-11-14,P016,29,10499,False,0,Retail,4,14,11,4,46,0,30.0,31.0,31.0,27.0,27.428571428571427,28.0,4.685336802448786
9289,2025-11-15,P016,26,10499,False,0,Retail,5,15,11,4,46,1,29.0,26.0,24.0,37.0,27.142857142857142,28.066666666666666,4.4880794492585805
9290,2025-11-16,P016,28,10499,False,0,Retail,6,16,11,4,46,1,26.0,24.0,19.0,36.0,27.142857142857142,27.7,4.4880794492585805
9291,2025-11-17,P016,34,10499,True,20,Online,0,17,11,4,47,0,28.0,32.0,27.0,19.0,27.714285714285715,27.433333333333334,4.270608298368666
9292,2025-11-18,P016,30,10499,False,0,Retail,1,18,11,4,47,0,34.0,30.0,31.0,30.0,28.0,27.933333333333334,4.654746681256322
9293,2025-11-19,P016,24,10499,False,0,Retail,2,19,11,4,47,0,30.0,19.0,28.0,30.0,28.0,27.933333333333334,4.654746681256322
9294,2025-11-20,P016,29,10499,False,0,Online,3,20,11,4,47,0,24.0,30.0,27.0,27.0,28.714285714285715,27.733333333333334,3.199702367110937
9295,2025-11-21,P016,34,10499,False,0,Online,4,21,11,4,47,0,29.0,29.0,31.0,25.0,28.571428571428573,27.8,3.1547394428670406
9296,2025-11-22,P016,22,10499,False,0,Retail,5,22,11,4,47,1,34.0,26.0,26.0,39.0,29.285714285714285,28.1,3.7733400639347825
9297,2025-11-23,P016,23,10499,False,0,Online,6,23,11,4,47,1,22.0,28.0,24.0,26.0,28.714285714285715,27.533333333333335,4.5721725585067325
9298,2025-11-24,P016,27,10499,False,0,B2B,0,24,11,4,48,0,23.0,34.0,32.0,20.0,28.0,27.433333333333334,5.066228051190229
9299,2025-11-25,P016,28,10499,False,0,Retail,1,25,11,4,48,0,27.0,30.0,30.0,29.0,27.0,27.666666666666668,4.320493798938579
9300,2025-11-26,P016,25,10499,False,0,B2B,2,26,11,4,48,0,28.0,24.0,19.0,25.0,26.714285714285715,27.633333333333333,4.151878519188066
9301,2025-11-27,P016,30,10499,False,0,Online,3,27,11,4,48,0,25.0,29.0,30.0,35.0,26.857142857142858,27.633333333333333,4.059087394500213
9302,2025-11-28,P016,33,10499,False,0,Retail,4,28,11,4,48,0,30.0,34.0,29.0,31.0,27.0,27.466666666666665,4.163331998932272
9303,2025-11-29,P016,28,10499,False,0,Retail,5,29,11,4,48,1,33.0,22.0,26.0,25.0,26.857142857142858,27.533333333333335,3.891382420536074
9304,2025-11-30,P016,20,10499,False,0,Online,6,30,11,4,48,1,28.0,23.0,28.0,31.0,27.714285714285715,27.633333333333333,3.251373336211737
9305,2025-12-01,P016,30,10499,False,0,Online,0,1,12,4,49,0,20.0,27.0,34.0,24.0,27.285714285714285,27.266666666666666,4.0708019567928675
9306,2025-12-02,P016,34,10499,False,0,Online,1,2,12,4,49,0,30.0,28.0,30.0,19.0,27.714285714285715,27.466666666666665,4.19182878603464
9307,2025-12-03,P016,31,10499,False,0,B2B,2,3,12,4,49,0,34.0,25.0,24.0,27.0,28.571428571428573,27.966666666666665,4.825527358301304
9308,2025-12-04,P016,28,10499,False,0,Retail,3,4,12,4,49,0,31.0,30.0,29.0,31.0,29.428571428571427,28.1,4.613644360558622
9309,2025-12-05,P016,30,10499,False,0,Online,4,5,12,4,49,0,28.0,33.0,34.0,28.0,29.142857142857142,28.0,4.6342410895626225
9310,2025-12-06,P016,28,10499,False,0,Retail,5,6,12,4,49,1,30.0,28.0,22.0,27.0,28.714285714285715,28.066666666666666,4.347960660443237
9311,2025-12-07,P016,33,10499,False,0,Online,6,7,12,4,49,1,28.0,20.0,23.0,31.0,28.714285714285715,28.1,4.347960660443237
9312,2025-12-08,P016,25,10499,False,0,B2B,0,8,12,4,50,0,33.0,30.0,27.0,26.0,30.571428571428573,28.166666666666668,2.29906813420446
9313,2025-12-09,P016,31,10499,False,0,Online,1,9,12,4,50,0,25.0,34.0,28.0,24.0,29.857142857142858,28.133333333333333,3.1320159337915086
9314,2025-12-10,P016,28,10499,False,0,B2B,2,10,12,4,50,0,31.0,31.0,25.0,32.0,29.428571428571427,28.366666666666667,2.6367367999823257
9315,2025-12-11,P016,30,10499,False,0,Retail,3,11,12,4,50,0,28.0,28.0,30.0,30.0,29.0,28.233333333333334,2.5819888974716267
9316,2025-12-12,P016,24,10499,False,0,Online,4,12,12,4,50,0,30.0,30.0,33.0,19.0,29.285714285714285,28.233333333333334,2.563479777846639
9317,2025-12-13,P016,25,10499,False,0,Online,5,13,12,4,50,1,24.0,28.0,28.0,30.0,28.428571428571427,28.4,3.2071349029491047
9318,2025-12-14,P016,22,10499,False,0,Online,6,14,12,4,50,1,25.0,33.0,20.0,29.0,28.0,28.233333333333334,3.464101615137766
9319,2025-12-15,P016,28,10499,False,0,Online,0,15,12,4,51,0,22.0,25.0,30.0,26.0,26.428571428571427,28.0,3.309438162646499
9320,2025-12-16,P016,24,10499,False,0,Online,1,16,12,4,51,0,28.0,31.0,34.0,28.0,26.857142857142858,28.066666666666666,3.2877840272018926
9321,2025-12-17,P016,28,10499,False,0,B2B,2,17,12,4,51,0,24.0,28.0,31.0,34.0,25.857142857142858,27.933333333333334,2.8535691936340406
9322,2025-12-18,P016,26,10499,False,0,Retail,3,18,12,4,51,0,28.0,30.0,28.0,30.0,25.857142857142858,27.733333333333334,2.8535691936340406
9323,2025-12-19,P016,27,10499,False,0,Retail,4,19,12,4,51,0,26.0,24.0,30.0,24.0,25.285714285714285,27.6,2.2146697055683022
9324,2025-12-20,P016,19,10499,False,0,Online,5,20,12,4,51,1,27.0,25.0,28.0,29.0,25.714285714285715,27.7,2.2146697055683013
9325,2025-12-21,P016,22,10499,False,0,B2B,6,21,12,4,51,1,19.0,22.0,33.0,34.0,24.857142857142858,27.366666666666667,3.3876526498728534
9326,2025-12-22,P016,30,10499,False,0,Online,0,22,12,4,52,0,22.0,28.0,25.0,22.0,24.857142857142858,26.966666666666665,3.3876526498728534
9327,2025-12-23,P016,34,10499,True,20,Online,1,23,12,4,52,0,30.0,24.0,31.0,23.0,25.142857142857142,27.233333333333334,3.7606990231680637
9328,2025-12-24,P016,31,10499,False,0,B2B,2,24,12,4,52,0,34.0,28.0,28.0,27.0,26.571428571428573,27.6,4.9617585208318715
9329,2025-12-25,P016,29,10499,False,0,Online,3,25,12,4,52,0,31.0,26.0,30.0,28.0,27.0,27.733333333333334,5.228129047119379
9330,2025-12-26,P016,31,10499,False,0,Retail,4,26,12,4,52,0,29.0,27.0,24.0,25.0,27.428571428571427,27.766666666666666,5.255382728122441
9331,2025-12-27,P016,29,10499,False,0,Online,5,27,12,4,52,1,31.0,19.0,25.0,30.0,28.0,27.966666666666665,5.4160256030906435
9332,2025-12-28,P016,26,10499,False,0,Online,6,28,12,4,52,1,29.0,22.0,22.0,33.0,29.428571428571427,27.933333333333334,3.690399384761442
9333,2025-12-29,P016,34,10499,True,20,Online,0,29,12,4,1,0,26.0,30.0,28.0,28.0,30.0,27.7,2.4494897427831788
9334,2025-12-30,P016,32,10499,False,0,Online,1,30,12,4,1,0,34.0,34.0,24.0,20.0,30.571428571428573,27.9,2.8784916685156974
9335,2025-12-31,P016,29,10499,False,0,Retail,2,31,12,4,1,0,32.0,31.0,28.0,30.0,30.285714285714285,28.3,2.563479777846623
9336,2026-01-01,P016,24,10499,False,0,Retail,3,1,1,1,1,0,29.0,29.0,26.0,34.0,30.0,28.266666666666666,2.5819888974716108
9337,2026-01-02,P016,30,10499,False,0,Online,4,2,1,1,1,0,24.0,31.0,27.0,31.0,29.285714285714285,27.933333333333334,3.450327796711771
9338,2026-01-03,P016,21,10499,False,0,B2B,5,3,1,1,1,1,30.0,29.0,19.0,28.0,29.142857142857142,27.9,3.38765264987284
9339,2026-01-04,P016,21,10499,False,0,Online,6,4,1,1,1,1,21.0,26.0,22.0,30.0,28.0,27.666666666666668,4.582575694955839
9340,2026-01-05,P016,23,10499,False,0,Retail,0,5,1,1,2,0,21.0,34.0,30.0,28.0,27.285714285714285,27.366666666666667,5.2824958026260544
9341,2026-01-06,P016,24,10499,False,0,Retail,1,6,1,1,2,0,23.0,32.0,34.0,33.0,25.714285714285715,27.2,4.535573676110723
9342,2026-01-07,P016,26,10499,False,0,Online,2,7,1,1,2,0,24.0,29.0,31.0,25.0,24.571428571428573,26.9,3.5989416433697423
9343,2026-01-08,P016,28,10499,False,0,Online,3,8,1,1,2,0,26.0,24.0,29.0,31.0,24.142857142857142,26.933333333333334,3.132015933791486
9344,2026-01-09,P016,27,10499,False,0,Online,4,9,1,1,2,0,28.0,30.0,31.0,28.0,24.714285714285715,26.833333333333332,3.450327796711764
9345,2026-01-10,P016,22,10499,False,0,Online,5,10,1,1,2,1,27.0,21.0,29.0,30.0,24.285714285714285,26.8,2.8115408417381826
9346,2026-01-11,P016,21,10499,False,0,Retail,6,11,1,1,2,1,22.0,21.0,26.0,24.0,24.428571428571427,26.533333333333335,2.6367367999823
9347,2026-01-12,P016,25,10499,False,0,B2B,0,12,1,1,3,0,21.0,23.0,34.0,25.0,24.428571428571427,26.433333333333334,2.6367367999823
9348,2026-01-13,P016,28,10499,False,0,Online,1,13,1,1,3,0,25.0,24.0,32.0,22.0,24.714285714285715,26.433333333333334,2.563479777846614
9349,2026-01-14,P016,29,10499,False,0,Retail,2,14,1,1,3,0,28.0,26.0,29.0,28.0,25.285714285714285,26.633333333333333,2.8115408417381866
9350,2026-01-15,P016,25,10499,False,0,Retail,3,15,1,1,3,0,29.0,28.0,24.0,24.0,25.714285714285715,26.666666666666668,3.147183169877769
9351,2026-01-16,P016,28,10499,False,0,Online,4,16,1,1,3,0,25.0,27.0,30.0,28.0,25.285714285714285,26.7,2.984084768360623
9352,2026-01-17,P016,23,10499,False,0,Retail,5,17,1,1,3,1,28.0,22.0,21.0,26.0,25.428571428571427,26.7,3.1014589500826206
9353,2026-01-18,P016,20,10499,False,0,Online,6,18,1,1,3,1,23.0,21.0,21.0,27.0,25.571428571428573,26.6,2.9358214555806343
9354,2026-01-19,P016,28,10499,False,0,Retail,0,19,1,1,4,0,20.0,25.0,23.0,19.0,25.428571428571427,26.366666666666667,3.2071349029490883
9355,2026-01-20,P016,25,10499,True,20,Retail,1,20,1,1,4,0,28.0,28.0,24.0,22.0,25.857142857142858,26.666666666666668,3.3380918415851184
9356,2026-01-21,P016,26,10499,False,0,Online,2,21,1,1,4,0,25.0,29.0,26.0,30.0,25.428571428571427,26.766666666666666,3.2071349029490883
9357,2026-01-22,P016,26,10499,False,0,Online,3,22,1,1,4,0,26.0,25.0,28.0,34.0,25.0,26.633333333333333,2.828427124746183
9358,2026-01-23,P016,29,10499,False,0,Retail,4,23,1,1,4,0,26.0,28.0,27.0,31.0,25.142857142857142,26.366666666666667,2.8535691936340197
9359,2026-01-24,P016,21,10499,False,0,B2B,5,24,1,1,4,1,29.0,23.0,22.0,29.0,25.285714285714285,26.3,3.0394235042348425
9360,2026-01-25,P016,24,10499,False,0,B2B,6,25,1,1,4,1,21.0,20.0,21.0,31.0,25.0,26.033333333333335,3.366501646120687
9361,2026-01-26,P016,31,10499,False,0,Retail,0,26,1,1,5,0,24.0,28.0,25.0,29.0,25.571428571428573,25.8,2.636736799982306
9362,2026-01-27,P016,36,10499,True,10,B2B,1,27,1,1,5,0,31.0,25.0,28.0,26.0,26.0,25.866666666666667,3.2659863237109037
9363,2026-01-28,P016,25,10499,False,0,Online,2,28,1,1,5,0,36.0,26.0,29.0,34.0,27.571428571428573,26.2,4.928053803045816
9364,2026-01-29,P016,26,10499,False,0,Online,3,29,1,1,5,0,25.0,26.0,25.0,32.0,27.428571428571427,25.9,4.995235825502235
9365,2026-01-30,P016,28,10499,False,0,Online,4,30,1,1,5,0,26.0,29.0,28.0,29.0,27.428571428571427,25.7,4.995235825502235
9366,2026-01-31,P016,18,10499,False,0,Online,5,31,1,1,5,1,28.0,21.0,23.0,24.0,27.285714285714285,25.666666666666668,4.956957592256424
9367,2026-02-01,P016,22,10499,False,0,Online,6,1,2,1,5,1,18.0,24.0,20.0,30.0,26.857142857142858,25.466666666666665,5.669467095138411
9368,2026-02-02,P016,27,10499,False,0,Online,0,2,2,1,6,0,22.0,31.0,28.0,21.0,26.571428571428573,25.2,5.883795341363229
9369,2026-02-03,P016,27,10499,False,0,Retail,1,3,2,1,6,0,27.0,36.0,25.0,21.0,26.0,25.4,5.567764362830023
9370,2026-02-04,P016,25,10499,False,0,Retail,2,4,2,1,6,0,27.0,25.0,26.0,23.0,24.714285714285715,25.6,3.54562104171167
9371,2026-02-05,P016,23,10499,True,10,Online,3,5,2,1,6,0,25.0,26.0,26.0,24.0,24.714285714285715,25.666666666666668,3.54562104171167
9372,2026-02-06,P016,27,10499,False,0,Retail,4,6,2,1,6,0,23.0,28.0,29.0,26.0,24.285714285714285,25.633333333333333,3.545621041711669
9373,2026-02-07,P016,23,10499,True,10,B2B,5,7,2,1,6,1,27.0,18.0,21.0,28.0,24.142857142857142,25.666666666666668,3.387652649872835
9374,2026-02-08,P016,26,10499,True,5,Online,6,8,2,1,6,1,23.0,22.0,24.0,27.0,24.857142857142858,25.5,2.193062655175129
9375,2026-02-09,P016,22,10499,False,0,B2B,0,9,2,1,7,0,26.0,27.0,31.0,22.0,25.428571428571427,25.466666666666665,1.8126539343499282
9376,2026-02-10,P016,23,10499,False,0,Retail,1,10,2,1,7,0,22.0,27.0,36.0,21.0,24.714285714285715,25.466666666666665,2.0586634591635447
9377,2026-02-11,P016,20,10499,False,0,Online,2,11,2,1,7,0,23.0,25.0,25.0,25.0,24.142857142857142,25.533333333333335,1.8644544714715978
9378,2026-02-12,P016,28,10499,False,0,Online,3,12,2,1,7,0,20.0,23.0,26.0,28.0,23.428571428571427,25.366666666666667,2.3704530408863955
9379,2026-02-13,P016,22,10499,False,0,Online,4,13,2,1,7,0,28.0,27.0,28.0,29.0,24.142857142857142,25.366666666666667,2.9113897843109973
9380,2026-02-14,P016,21,10499,False,0,Retail,5,14,2,1,7,1,22.0,23.0,18.0,25.0,23.428571428571427,25.133333333333333,2.699206232527301
9381,2026-02-15,P016,22,10499,False,0,Retail,6,15,2,1,7,1,21.0,26.0,22.0,28.0,23.142857142857142,25.0,2.853569193634014
9382,2026-02-16,P016,23,10499,False,0,B2B,0,16,2,1,8,0,22.0,22.0,27.0,23.0,22.571428571428573,24.8,2.572750982712384
9383,2026-02-17,P016,20,10499,False,0,Retail,1,17,2,1,8,0,23.0,23.0,27.0,20.0,22.714285714285715,24.8,2.5634797778466076
9384,2026-02-18,P016,25,10499,True,10,Online,2,18,2,1,8,0,20.0,20.0,25.0,28.0,22.285714285714285,24.8,2.751622897751158
9385,2026-02-19,P016,24,10499,False,0,Online,3,19,2,1,8,0,25.0,28.0,23.0,25.0,23.0,24.7,2.7080128015453075
9386,2026-02-20,P016,25,10499,False,0,Retail,4,20,2,1,8,0,24.0,22.0,27.0,26.0,22.428571428571427,24.666666666666668,1.7182493859684242
9387,2026-02-21,P016,20,10499,False,0,Retail,5,21,2,1,8,1,25.0,21.0,23.0,26.0,22.857142857142858,24.633333333333333,1.9518001458970482
9388,2026-02-22,P016,29,10499,False,0,Online,6,22,2,1,8,1,20.0,22.0,26.0,29.0,22.714285714285715,24.433333333333334,2.1380899352993774
9389,2026-02-23,P016,30,10499,False,0,Online,0,23,2,1,9,0,29.0,23.0,22.0,21.0,23.714285714285715,24.433333333333334,3.1471831698777657
9390,2026-02-24,P016,29,10499,False,0,Retail,1,24,2,1,9,0,30.0,20.0,23.0,24.0,24.714285714285715,24.733333333333334,3.903600291794131
9391,2026-02-25,P016,27,10499,False,0,Online,2,25,2,1,9,0,29.0,25.0,20.0,31.0,26.0,24.9,3.5590260840104406
9392,2026-02-26,P016,31,10499,True,5,Online,3,26,2,1,9,0,27.0,24.0,28.0,36.0,26.285714285714285,24.766666666666666,3.545621041711678
9393,2026-02-27,P016,27,10499,False,0,Retail,4,27,2,1,9,0,31.0,25.0,22.0,25.0,27.285714285714285,24.6,3.773340063934776
9394,2026-02-28,P016,21,10499,False,0,Retail,5,28,2,1,9,1,27.0,20.0,21.0,26.0,27.571428571428573,24.666666666666668,3.6449573777637445
9395,2026-03-01,P016,23,10499,False,0,Retail,6,1,3,1,9,1,21.0,29.0,22.0,28.0,27.714285714285715,24.5,3.30223589477826
9396,2026-03-02,P016,31,10499,False,0,Online,0,2,3,1,10,0,23.0,30.0,23.0,18.0,26.857142857142858,24.333333333333332,3.670993118515822
9397,2026-03-03,P016,27,10499,False,0,Retail,1,3,3,1,10,0,31.0,29.0,20.0,22.0,27.0,24.766666666666666,3.8297084310253595
9398,2026-03-04,P016,25,10499,False,0,Online,2,4,3,1,10,0,27.0,27.0,25.0,27.0,26.714285714285715,24.933333333333334,3.7289089429432236
9399,2026-03-05,P016,24,10499,False,0,Online,3,5,3,1,10,0,25.0,31.0,24.0,27.0,26.428571428571427,24.866666666666667,3.7796447300922766
9400,2026-03-06,P016,27,10499,False,0,Retail,4,6,3,1,10,0,24.0,27.0,25.0,25.0,25.428571428571427,24.766666666666666,3.25868802112869
9401,2026-03-07,P016,26,10499,False,0,Retail,5,7,3,1,10,1,27.0,21.0,20.0,23.0,25.428571428571427,24.833333333333332,3.25868802112869
9402,2026-03-08,P016,22,10499,False,0,Online,6,8,3,1,10,1,26.0,23.0,29.0,27.0,26.142857142857142,24.933333333333334,2.609506430251482
9403,2026-03-09,P016,22,10499,False,0,Online,0,9,3,1,11,0,22.0,31.0,30.0,23.0,26.0,24.766666666666666,2.8284271247461934
9404,2026-03-10,P016,26,10499,False,0,Online,1,10,3,1,11,0,22.0,27.0,29.0,26.0,24.714285714285715,24.733333333333334,2.1380899352993894
9405,2026-03-11,P016,29,10499,False,0,Retail,2,11,3,1,11,0,26.0,25.0,27.0,22.0,24.571428571428573,24.733333333333334,1.9880595947760027
9406,2026-03-12,P016,35,10499,False,0,Retail,3,12,3,1,11,0,29.0,24.0,31.0,23.0,25.142857142857142,24.966666666666665,2.609506430251475
9407,2026-03-13,P016,23,10499,False,0,B2B,4,13,3,1,11,0,35.0,27.0,27.0,20.0,26.714285714285715,25.366666666666667,4.461475305855892
9408,2026-03-14,P016,24,10499,False,0,Online,5,14,3,1,11,1,23.0,26.0,21.0,28.0,26.142857142857142,25.466666666666665,4.670066788550654
9409,2026-03-15,P016,22,10499,False,0,Retail,6,15,3,1,11,1,24.0,22.0,23.0,22.0,25.857142857142858,25.333333333333332,4.740906081772817
9410,2026-03-16,P016,33,10499,False,0,Online,0,16,3,1,12,0,22.0,22.0,31.0,21.0,25.857142857142858,25.333333333333332,4.740906081772817
9411,2026-03-17,P016,27,10499,False,0,Online,1,17,3,1,12,0,33.0,26.0,27.0,22.0,27.428571428571427,25.733333333333334,5.061526214398938
9412,2026-03-18,P016,22,10499,False,0,Online,2,18,3,1,12,0,27.0,29.0,25.0,23.0,27.571428571428573,25.9,5.0284902590851575
9413,2026-03-19,P016,29,10499,False,0,Online,3,19,3,1,12,0,22.0,35.0,24.0,20.0,26.571428571428573,25.866666666666667,5.380741673076395
9414,2026-03-20,P016,26,10499,False,0,Online,4,20,3,1,12,0,29.0,23.0,27.0,25.0,25.714285714285715,26.166666666666668,4.1518785191880605
9415,2026-03-21,P016,19,10499,False,0,Retail,5,21,3,1,12,1,26.0,24.0,26.0,24.0,26.142857142857142,26.2,3.9761191895520214
9416,2026-03-22,P016,21,10499,False,0,B2B,6,22,3,1,12,1,19.0,22.0,22.0,25.0,25.428571428571427,26.033333333333335,4.790864322059326
9417,2026-03-23,P016,32,10499,False,0,Online,0,23,3,1,13,0,21.0,33.0,22.0,20.0,25.285714285714285,25.9,4.923220007078219
9418,2026-03-24,P016,26,10499,False,0,Online,1,24,3,1,13,0,32.0,27.0,26.0,29.0,25.142857142857142,26.3,4.670066788550654
9419,2026-03-25,P016,27,10499,False,0,B2B,2,25,3,1,13,0,26.0,22.0,29.0,30.0,25.0,26.2,4.618802153517007
9420,2026-03-26,P016,27,10499,False,0,Online,3,26,3,1,13,0,27.0,29.0,35.0,29.0,25.714285714285715,26.1,4.461475305855891
9421,2026-03-27,P016,32,10499,True,15,Online,4,27,3,1,13,0,27.0,26.0,23.0,27.0,25.428571428571427,26.033333333333335,4.276179870598791
9422,2026-03-28,P016,30,10499,True,20,Online,5,28,3,1,13,1,32.0,19.0,24.0,31.0,26.285714285714285,26.2,4.956957592256422
9423,2026-03-29,P016,26,10499,False,0,Online,6,29,3,1,13,1,30.0,21.0,22.0,27.0,27.857142857142858,26.166666666666668,3.891382420536067
9424,2026-03-30,P016,38,10499,False,0,B2B,0,30,3,1,14,0,26.0,32.0,33.0,21.0,28.571428571428573,26.133333333333333,2.69920623252731
9425,2026-03-31,P016,30,10499,False,0,Online,1,31,3,1,14,0,38.0,26.0,27.0,23.0,29.428571428571427,26.7,4.391550328268399
9426,2026-04-01,P016,27,10499,False,0,B2B,2,1,4,2,14,0,30.0,27.0,22.0,31.0,30.0,26.933333333333334,4.12310562561766
9427,2026-04-02,P016,31,10499,True,20,Retail,3,2,4,2,14,0,27.0,27.0,29.0,27.0,30.0,26.8,4.12310562561766
9428,2026-04-03,P016,25,10499,False,0,Retail,4,3,4,2,14,0,31.0,32.0,26.0,25.0,30.571428571428573,26.933333333333334,3.9096949095440015
9429,2026-04-04,P016,17,10499,False,0,Online,5,4,4,2,14,1,25.0,30.0,19.0,24.0,29.571428571428573,26.933333333333334,4.353433237386437
9430,2026-04-05,P016,32,10499,False,0,Online,6,5,4,2,14,1,17.0,26.0,21.0,27.0,27.714285714285715,26.7,6.421689437998014
9431,2026-04-06,P016,30,10499,False,0,Online,0,6,4,2,15,0,32.0,38.0,32.0,26.0,28.571428571428573,26.866666666666667,6.553806600166117
9432,2026-04-07,P016,23,10499,False,0,B2B,1,7,4,2,15,0,30.0,30.0,26.0,22.0,27.428571428571427,27.0,5.191568255583371
9433,2026-04-08,P016,25,10499,False,0,Retail,2,8,4,2,15,0,23.0,27.0,27.0,22.0,26.428571428571427,27.033333333333335,5.287001130355558
9434,2026-04-09,P016,23,10499,False,0,Retail,3,9,4,2,15,0,25.0,31.0,27.0,26.0,26.142857142857142,27.133333333333333,5.30498417932204
9435,2026-04-10,P016,34,10499,False,0,Retail,4,10,4,2,15,0,23.0,25.0,32.0,29.0,25.0,27.033333333333335,4.932882862316247
9436,2026-04-11,P016,21,10499,False,0,B2B,5,11,4,2,15,1,34.0,17.0,30.0,35.0,26.285714285714285,27.2,5.992058236095666
9437,2026-04-12,P016,24,10499,False,0,Online,6,12,4,2,15,1,21.0,32.0,26.0,23.0,26.857142857142858,26.733333333333334,5.080307452263476
9438,2026-04-13,P016,28,10499,False,0,Online,0,13,4,2,16,0,24.0,30.0,38.0,24.0,25.714285714285715,26.766666666666666,4.6084807950229365
9439,2026-04-14,P016,30,10499,True,5,Online,1,14,4,2,16,0,28.0,23.0,30.0,22.0,25.428571428571427,26.9,4.353433237386437
9440,2026-04-15,P016,27,10499,False,0,B2B,2,15,4,2,16,0,30.0,25.0,27.0,33.0,26.428571428571427,27.166666666666668,4.503966505838414
9441,2026-04-16,P016,26,10499,True,20,Online,3,16,4,2,16,0,27.0,23.0,31.0,27.0,26.714285714285715,26.966666666666665,4.46147530585589
9442,2026-04-17,P016,25,10499,False,0,Online,4,17,4,2,16,0,26.0,34.0,25.0,22.0,27.142857142857142,26.933333333333334,4.180453381654972
9443,2026-04-18,P016,22,10499,False,0,Online,5,18,4,2,16,1,25.0,21.0,17.0,29.0,25.857142857142858,27.033333333333335,2.9113897843110044
9444,2026-04-19,P016,31,10499,True,20,Retail,6,19,4,2,16,1,22.0,24.0,32.0,26.0,26.0,26.8,2.6457513110645907
9445,2026-04-20,P016,34,10499,False,0,Online,0,20,4,2,17,0,31.0,28.0,30.0,19.0,27.0,26.966666666666665,3.055050463303895
9446,2026-04-21,P016,23,10499,False,0,Online,1,21,4,2,17,0,34.0,30.0,23.0,21.0,27.857142857142858,27.466666666666665,4.059087394500208
9447,2026-04-22,P016,26,10499,False,0,Online,2,22,4,2,17,0,23.0,27.0,25.0,32.0,26.857142857142858,27.533333333333335,4.2983939414844805
9448,2026-04-23,P016,24,10499,False,0,Online,3,23,4,2,17,0,26.0,26.0,23.0,26.0,26.714285714285715,27.333333333333332,4.309458036856674
9449,2026-04-24,P016,25,10499,False,0,Retail,4,24,4,2,17,0,24.0,25.0,34.0,27.0,26.428571428571427,27.266666666666666,4.429339411136566
9450,2026-04-25,P016,35,10499,True,15,Online,5,25,4,2,17,1,25.0,22.0,21.0,27.0,26.428571428571427,27.2,4.429339411136566
9451,2026-04-26,P016,25,10499,False,0,B2B,6,26,4,2,17,1,35.0,31.0,24.0,32.0,28.285714285714285,27.466666666666665,4.956957592256423
9452,2026-04-27,P016,29,10499,False,0,Retail,0,27,4,2,18,0,25.0,34.0,28.0,30.0,27.428571428571427,27.233333333333334,4.928053803045812
9453,2026-04-28,P016,25,10499,False,0,B2B,1,28,4,2,18,0,29.0,23.0,30.0,26.0,26.714285714285715,27.2,4.111540089159038
9454,2026-04-29,P016,29,10499,False,0,Online,2,29,4,2,18,0,25.0,26.0,27.0,38.0,27.0,27.166666666666668,3.872983346207417
9455,2026-04-30,P016,29,10499,False,0,B2B,3,30,4,2,18,0,29.0,24.0,26.0,30.0,27.428571428571427,26.866666666666667,3.9096949095440032
9456,2026-05-01,P016,26,10499,False,0,Retail,4,1,5,2,18,0,29.0,25.0,25.0,27.0,28.142857142857142,26.833333333333332,3.6253078686998643
9457,2026-05-02,P016,26,10499,True,5,Online,5,2,5,2,18,1,26.0,35.0,22.0,31.0,28.285714285714285,26.8,3.498298906339372
9458,2026-05-03,P016,24,10499,False,0,Online,6,3,5,2,18,1,26.0,25.0,31.0,25.0,27.0,26.633333333333333,1.914854215512677
9459,2026-05-04,P016,30,10499,False,0,Retail,0,4,5,2,19,0,24.0,29.0,34.0,17.0,26.857142857142858,26.6,2.115700942049816
9460,2026-05-05,P016,27,10499,False,0,Retail,1,5,5,2,19,0,30.0,25.0,23.0,32.0,27.0,27.033333333333335,2.309401076758504
9461,2026-05-06,P016,26,10499,False,0,Online,2,6,5,2,19,0,27.0,29.0,26.0,30.0,27.285714285714285,26.866666666666667,2.1380899352993965
9462,2026-05-07,P016,26,10499,False,0,Retail,3,7,5,2,19,0,26.0,29.0,24.0,23.0,26.857142857142858,26.733333333333334,2.0354009783964297
9463,2026-05-08,P016,25,10499,False,0,Online,4,8,5,2,19,0,26.0,26.0,25.0,25.0,26.428571428571427,26.833333333333332,1.8126539343499297
9464,2026-05-09,P016,21,10499,False,0,Online,5,9,5,2,19,1,25.0,26.0,35.0,23.0,26.285714285714285,26.833333333333332,1.889822365046134
9465,2026-05-10,P016,26,10499,False,0,B2B,6,10,5,2,19,1,21.0,24.0,25.0,34.0,25.571428571428573,26.766666666666666,2.760262237369414
9466,2026-05-11,P016,20,10499,False,0,B2B,0,11,5,2,20,0,26.0,30.0,29.0,21.0,25.857142857142858,26.5,2.6726124191242415
