inventory_id,snapshot_date,product_id,opening_stock,units_received,units_sold,closing_stock,reserved_stock
9938,2026-01-05,P017,144,0,40,104,9
9939,2026-01-06,P017,104,132,27,209,9
9940,2026-01-07,P017,209,0,28,181,2
9941,2026-01-08,P017,181,0,39,142,11
9942,2026-01-09,P017,142,0,40,102,6
9943,2026-01-10,P017,102,115,36,181,8
9944,2026-01-11,P017,181,0,36,145,10
9945,2026-01-12,P017,145,0,32,113,2
9946,2026-01-13,P017,113,169,27,255,6
9947,2026-01-14,P017,255,0,25,230,2
9948,2026-01-15,P017,230,0,34,196,7
9949,2026-01-16,P017,196,0,35,161,4
9950,2026-01-17,P017,161,0,41,120,3
9951,2026-01-18,P017,120,0,32,88,3
9952,2026-01-19,P017,88,160,34,214,1
9953,2026-01-20,P017,214,0,32,182,9
9954,2026-01-21,P017,182,0,31,151,3
9955,2026-01-22,P017,151,0,36,115,11
9956,2026-01-23,P017,115,113,39,189,0
9957,2026-01-24,P017,189,0,33,156,1
9958,2026-01-25,P017,156,0,25,131,15
9959,2026-01-26,P017,131,107,38,200,14
9960,2026-01-27,P017,200,0,37,163,12
9961,2026-01-28,P017,163,0,32,131,11
9962,2026-01-29,P017,131,137,32,236,1
9963,2026-01-30,P017,236,0,36,200,13
9964,2026-01-31,P017,200,0,30,170,9
9965,2026-02-01,P017,170,0,34,136,1
9966,2026-02-02,P017,136,0,35,101,1
9967,2026-02-03,P017,101,136,34,203,9
9968,2026-02-04,P017,203,0,32,171,11
9969,2026-02-05,P017,171,0,36,135,3
9970,2026-02-06,P017,135,0,31,104,4
9971,2026-02-07,P017,104,121,29,196,15
9972,2026-02-08,P017,196,0,35,161,4
9973,2026-02-09,P017,161,0,38,123,8
9974,2026-02-10,P017,123,168,37,254,2
9975,2026-02-11,P017,254,0,42,212,3
9976,2026-02-12,P017,212,0,34,178,13
9977,2026-02-13,P017,178,0,43,135,13
9978,2026-02-14,P017,135,0,28,107,9
9979,2026-02-15,P017,107,176,27,256,15
9980,2026-02-16,P017,256,0,27,229,5
9981,2026-02-17,P017,229,0,32,197,8
9982,2026-02-18,P017,197,0,34,163,7
9983,2026-02-19,P017,163,0,39,124,4
9984,2026-02-20,P017,124,176,35,265,10
9985,2026-02-21,P017,265,0,26,239,15
9986,2026-02-22,P017,239,0,29,210,9
9987,2026-02-23,P017,210,0,35,175,11
9988,2026-02-24,P017,175,0,28,147,3
9989,2026-02-25,P017,147,0,33,114,7
9990,2026-02-26,P017,114,163,31,246,11
9991,2026-02-27,P017,246,0,42,204,6
9992,2026-02-28,P017,204,0,30,174,7
9993,2026-03-01,P017,174,0,37,137,8
9994,2026-03-02,P017,137,0,32,105,11
9995,2026-03-03,P017,105,123,46,182,6
9996,2026-03-04,P017,182,0,40,142,2
9997,2026-03-05,P017,142,0,30,112,15
9998,2026-03-06,P017,112,175,32,255,8
9999,2026-03-07,P017,255,0,36,219,12
10000,2026-03-08,P017,219,0,37,182,14
10001,2026-03-09,P017,182,0,35,147,11
10002,2026-03-10,P017,147,0,36,111,13
10003,2026-03-11,P017,111,178,48,241,4
10004,2026-03-12,P017,241,0,36,205,5
10005,2026-03-13,P017,205,0,42,163,9
10006,2026-03-14,P017,163,0,30,133,14
10007,2026-03-15,P017,133,104,39,198,15
10008,2026-03-16,P017,198,0,35,163,4
10009,2026-03-17,P017,163,0,36,127,10
10010,2026-03-18,P017,127,173,43,257,14
10011,2026-03-19,P017,257,0,38,219,11
10012,2026-03-20,P017,219,0,40,179,2
10013,2026-03-21,P017,179,0,27,152,6
10014,2026-03-22,P017,152,0,29,123,2
10015,2026-03-23,P017,123,135,43,215,13
10016,2026-03-24,P017,215,0,36,179,6
10017,2026-03-25,P017,179,0,32,147,13
10018,2026-03-26,P017,147,0,36,111,15
10019,2026-03-27,P017,111,119,36,194,3
10020,2026-03-28,P017,194,0,40,154,6
10021,2026-03-29,P017,154,0,41,113,13
10022,2026-03-30,P017,113,155,41,227,4
10023,2026-03-31,P017,227,0,44,183,9
10024,2026-04-01,P017,183,0,37,146,8
10025,2026-04-02,P017,146,0,40,106,8
10026,2026-04-03,P017,106,123,44,185,15
10027,2026-04-04,P017,185,0,34,151,4
10028,2026-04-05,P017,151,0,30,121,9
10029,2026-04-06,P017,121,162,31,252,12
10030,2026-04-07,P017,252,0,39,213,15
10031,2026-04-08,P017,213,0,41,172,10
10032,2026-04-09,P017,172,0,43,129,2
10033,2026-04-10,P017,129,136,40,225,7
10034,2026-04-11,P017,225,0,33,192,6
10035,2026-04-12,P017,192,0,23,169,7
10036,2026-04-13,P017,169,0,35,134,12
10037,2026-04-14,P017,134,126,35,225,13
10038,2026-04-15,P017,225,0,33,192,0
10039,2026-04-16,P017,192,0,40,152,2
10040,2026-04-17,P017,152,0,45,107,9
10041,2026-04-18,P017,107,0,30,77,15
10042,2026-04-19,P017,77,173,34,216,14
10043,2026-04-20,P017,216,0,39,177,15
10044,2026-04-21,P017,177,0,37,140,2
10045,2026-04-22,P017,140,0,31,109,8
10046,2026-04-23,P017,109,0,38,71,8
10047,2026-04-24,P017,71,146,38,179,12
10048,2026-04-25,P017,179,0,33,146,2
10049,2026-04-26,P017,146,0,32,114,8
10050,2026-04-27,P017,114,178,41,251,14
10051,2026-04-28,P017,251,0,31,220,14
10052,2026-04-29,P017,220,0,40,180,9
10053,2026-04-30,P017,180,0,34,146,2
10054,2026-05-01,P017,146,0,31,115,9
10055,2026-05-02,P017,115,118,25,208,12
10056,2026-05-03,P017,208,0,34,174,8
10057,2026-05-04,P017,174,0,34,140,0
10058,2026-05-05,P017,140,0,27,113,10
10059,2026-05-06,P017,113,0,35,78,7
10060,2026-05-07,P017,78,0,40,38,4
10061,2026-05-08,P017,38,0,34,4,1
10062,2026-05-09,P017,4,0,34,0,0
10063,2026-05-10,P017,0,0,37,0,0
10064,2026-05-11,P017,0,162,43,162,6
10065,2026-05-12,P017,162,0,31,131,1
10066,2026-05-13,P017,131,158,33,256,5
10067,2026-05-14,P017,256,0,36,220,3
10068,2026-05-15,P017,220,0,36,184,13
10069,2026-05-16,P017,184,0,32,152,8
10070,2026-05-17,P017,152,0,32,120,10
10071,2026-05-18,P017,120,128,41,207,4
10072,2026-05-19,P017,207,0,33,174,13
10073,2026-05-20,P017,174,0,38,136,2
10074,2026-05-21,P017,136,0,40,96,2
10075,2026-05-22,P017,96,132,37,191,7
10076,2026-05-23,P017,191,0,33,158,8
10077,2026-05-24,P017,158,0,30,128,11
10078,2026-05-25,P017,128,121,33,216,14
10079,2026-05-26,P017,216,0,40,176,3
10080,2026-05-27,P017,176,0,31,145,0
10081,2026-05-28,P017,145,0,40,105,11
10082,2026-05-29,P017,105,133,32,206,15
10083,2026-05-30,P017,206,0,35,171,1
10084,2026-05-31,P017,171,0,37,134,1
10085,2026-06-01,P017,134,153,38,249,15
10086,2026-06-02,P017,249,0,36,213,7
10087,2026-06-03,P017,213,0,33,180,0
10088,2026-06-04,P017,180,0,29,151,4
10089,2026-06-05,P017,151,0,35,116,13
10090,2026-06-06,P017,116,103,36,183,11
10091,2026-06-07,P017,183,0,31,152,13
10092,2026-06-08,P017,152,0,32,120,7
10093,2026-06-09,P017,120,150,28,242,8
10094,2026-06-10,P017,242,0,34,208,1
10095,2026-06-11,P017,208,0,35,173,14
10096,2026-06-12,P017,173,0,42,131,13
10097,2026-06-13,P017,131,169,36,264,5
10098,2026-06-14,P017,264,0,34,230,14
10099,2026-06-15,P017,230,0,35,195,2
10100,2026-06-16,P017,195,0,36,159,5
10101,2026-06-17,P017,159,0,44,115,5
10102,2026-06-18,P017,115,0,38,77,13
10103,2026-06-19,P017,77,102,28,151,12
10104,2026-06-20,P017,151,0,32,119,14
10105,2026-06-21,P017,119,0,30,89,11
10106,2026-06-22,P017,89,0,42,47,9
10107,2026-06-23,P017,47,163,37,173,8
10108,2026-06-24,P017,173,0,34,139,2
10109,2026-06-25,P017,139,0,42,97,13
10110,2026-06-26,P017,97,0,42,55,4
10111,2026-06-27,P017,55,0,28,27,8
10112,2026-06-28,P017,27,166,38,166,2
10113,2026-06-29,P017,166,0,34,132,4
10114,2026-06-30,P017,132,0,38,94,15
10115,2026-07-01,P017,94,158,32,220,14
10116,2026-07-02,P017,220,0,35,185,9
10117,2026-07-03,P017,185,0,36,149,5
10118,2026-07-04,P017,149,168,57,260,8
10119,2026-07-05,P017,260,0,30,230,6
10120,2026-07-06,P017,230,0,44,186,15
10121,2026-07-07,P017,186,0,50,136,15
10122,2026-07-08,P017,136,0,31,105,5
10123,2026-07-09,P017,105,159,37,227,11
10124,2026-07-10,P017,227,0,27,200,2
10125,2026-07-11,P017,200,0,30,170,8
10126,2026-07-12,P017,170,0,33,137,0
10127,2026-07-13,P017,137,0,37,100,12
10128,2026-07-14,P017,100,107,23,184,10
10129,2026-07-15,P017,184,0,37,147,0
10130,2026-07-16,P017,147,0,30,117,11
10131,2026-07-17,P017,117,154,37,234,9
10132,2026-07-18,P017,234,0,28,206,14
10133,2026-07-19,P017,206,0,28,178,1
10134,2026-07-20,P017,178,0,35,143,11
10135,2026-07-21,P017,143,0,32,111,8
10136,2026-07-22,P017,111,171,37,245,14
10137,2026-07-23,P017,245,0,32,213,10
10138,2026-07-24,P017,213,0,27,186,6
10139,2026-07-25,P017,186,0,35,151,8
10140,2026-07-26,P017,151,0,27,124,1
10141,2026-07-27,P017,124,180,34,270,6
10142,2026-07-28,P017,270,0,46,224,5
10143,2026-07-29,P017,224,0,37,187,9
10144,2026-07-30,P017,187,0,35,152,11
10145,2026-07-31,P017,152,0,46,106,12
10146,2026-08-01,P017,106,0,41,65,7
10147,2026-08-02,P017,65,167,30,202,2
10148,2026-08-03,P017,202,0,41,161,15
10149,2026-08-04,P017,161,0,34,127,2
10150,2026-08-05,P017,127,0,40,87,1
10151,2026-08-06,P017,87,118,44,161,3
10152,2026-08-07,P017,161,0,41,120,8
10153,2026-08-08,P017,120,125,51,194,8
10154,2026-08-09,P017,194,0,32,162,15
10155,2026-08-10,P017,162,0,43,119,14
10156,2026-08-11,P017,119,180,59,240,7
10157,2026-08-12,P017,240,0,41,199,6
10158,2026-08-13,P017,199,0,39,160,12
10159,2026-08-14,P017,160,0,45,115,14
10160,2026-08-15,P017,115,129,48,196,11
10161,2026-08-16,P017,196,0,31,165,9
10162,2026-08-17,P017,165,0,42,123,10
10163,2026-08-18,P017,123,104,43,184,13
10164,2026-08-19,P017,184,0,48,136,15
10165,2026-08-20,P017,136,0,33,103,3
10166,2026-08-21,P017,103,118,46,175,7
10167,2025-01-01,P018,296,0,38,258,3
10168,2025-01-02,P018,258,0,38,220,3
10169,2025-01-03,P018,220,0,28,192,13
10170,2025-01-04,P018,192,0,27,165,15
10171,2025-01-05,P018,165,0,35,130,12
10172,2025-01-06,P018,130,177,36,271,10
10173,2025-01-07,P018,271,0,35,236,7
10174,2025-01-08,P018,236,0,34,202,7
10175,2025-01-09,P018,202,0,30,172,11
10176,2025-01-10,P018,172,0,32,140,12
10177,2025-01-11,P018,140,186,28,298,5
10178,2025-01-12,P018,298,0,30,268,5
10179,2025-01-13,P018,268,0,38,230,5
10180,2025-01-14,P018,230,0,37,193,14
10181,2025-01-15,P018,193,0,31,162,0
10182,2025-01-16,P018,162,0,44,118,15
10183,2025-01-17,P018,118,182,35,265,7
10184,2025-01-18,P018,265,0,31,234,1
10185,2025-01-19,P018,234,0,26,208,9
10186,2025-01-20,P018,208,0,44,164,5
10187,2025-01-21,P018,164,0,28,136,10
10188,2025-01-22,P018,136,0,28,108,14
10189,2025-01-23,P018,108,0,36,72,1
10190,2025-01-24,P018,72,147,41,178,13
10191,2025-01-25,P018,178,0,26,152,2
10192,2025-01-26,P018,152,0,32,120,1
10193,2025-01-27,P018,120,153,37,236,13
10194,2025-01-28,P018,236,0,32,204,7
10195,2025-01-29,P018,204,0,31,173,12
10196,2025-01-30,P018,173,0,35,138,7
10197,2025-01-31,P018,138,122,34,226,2
10198,2025-02-01,P018,226,0,32,194,11
10199,2025-02-02,P018,194,0,33,161,9
10200,2025-02-03,P018,161,136,45,252,2
10201,2025-02-04,P018,252,0,34,218,8
10202,2025-02-05,P018,218,0,33,185,2
10203,2025-02-06,P018,185,0,35,150,5
10204,2025-02-07,P018,150,188,33,305,13
10205,2025-02-08,P018,305,0,29,276,14
10206,2025-02-09,P018,276,0,33,243,6
10207,2025-02-10,P018,243,0,39,204,3
10208,2025-02-11,P018,204,0,27,177,8
10209,2025-02-12,P018,177,0,33,144,3
10210,2025-02-13,P018,144,0,37,107,8
10211,2025-02-14,P018,107,139,32,214,13
10212,2025-02-15,P018,214,0,31,183,10
10213,2025-02-16,P018,183,0,31,152,3
10214,2025-02-17,P018,152,0,32,120,3
10215,2025-02-18,P018,120,209,25,304,1
10216,2025-02-19,P018,304,0,29,275,5
10217,2025-02-20,P018,275,0,36,239,0
10218,2025-02-21,P018,239,0,22,217,5
10219,2025-02-22,P018,217,0,33,184,6
10220,2025-02-23,P018,184,0,31,153,2
10221,2025-02-24,P018,153,202,38,317,5
10222,2025-02-25,P018,317,0,32,285,3
10223,2025-02-26,P018,285,0,25,260,0
10224,2025-02-27,P018,260,0,34,226,13
10225,2025-02-28,P018,226,0,38,188,2
10226,2025-03-01,P018,188,0,34,154,4
10227,2025-03-02,P018,154,0,28,126,9
10228,2025-03-03,P018,126,0,35,91,4
10229,2025-03-04,P018,91,134,33,192,9
10230,2025-03-05,P018,192,0,31,161,7
10231,2025-03-06,P018,161,0,38,123,10
10232,2025-03-07,P018,123,196,30,289,15
10233,2025-03-08,P018,289,0,27,262,7
10234,2025-03-09,P018,262,0,26,236,0
10235,2025-03-10,P018,236,0,28,208,1
10236,2025-03-11,P018,208,0,35,173,13
10237,2025-03-12,P018,173,0,40,133,10
10238,2025-03-13,P018,133,181,33,281,6
10239,2025-03-14,P018,281,0,29,252,1
10240,2025-03-15,P018,252,0,34,218,3
10241,2025-03-16,P018,218,0,37,181,13
10242,2025-03-17,P018,181,0,32,149,10
10243,2025-03-18,P018,149,166,32,283,13
10244,2025-03-19,P018,283,0,37,246,6
10245,2025-03-20,P018,246,0,45,201,5
10246,2025-03-21,P018,201,0,32,169,8
10247,2025-03-22,P018,169,0,26,143,11
10248,2025-03-23,P018,143,120,33,230,11
10249,2025-03-24,P018,230,0,37,193,7
10250,2025-03-25,P018,193,0,35,158,13
10251,2025-03-26,P018,158,0,33,125,0
10252,2025-03-27,P018,125,174,39,260,3
10253,2025-03-28,P018,260,0,37,223,10
10254,2025-03-29,P018,223,0,28,195,8
10255,2025-03-30,P018,195,0,31,164,0
10256,2025-03-31,P018,164,0,29,135,11
10257,2025-04-01,P018,135,132,37,230,14
10258,2025-04-02,P018,230,0,33,197,15
10259,2025-04-03,P018,197,0,33,164,5
10260,2025-04-04,P018,164,0,35,129,13
10261,2025-04-05,P018,129,139,30,238,5
10262,2025-04-06,P018,238,0,34,204,7
10263,2025-04-07,P018,204,0,41,163,9
10264,2025-04-08,P018,163,0,34,129,13
10265,2025-04-09,P018,129,189,37,281,9
10266,2025-04-10,P018,281,0,37,244,8
10267,2025-04-11,P018,244,0,33,211,13
10268,2025-04-12,P018,211,0,31,180,2
10269,2025-04-13,P018,180,0,30,150,14
10270,2025-04-14,P018,150,177,38,289,9
10271,2025-04-15,P018,289,0,33,256,7
10272,2025-04-16,P018,256,0,33,223,0
10273,2025-04-17,P018,223,0,43,180,14
10274,2025-04-18,P018,180,0,38,142,12
10275,2025-04-19,P018,142,200,35,307,12
10276,2025-04-20,P018,307,0,32,275,14
10277,2025-04-21,P018,275,0,36,239,8
10278,2025-04-22,P018,239,0,36,203,0
10279,2025-04-23,P018,203,0,35,168,0
10280,2025-04-24,P018,168,0,40,128,3
10281,2025-04-25,P018,128,212,37,303,9
10282,2025-04-26,P018,303,0,33,270,14
10283,2025-04-27,P018,270,0,39,231,13
10284,2025-04-28,P018,231,0,36,195,12
10285,2025-04-29,P018,195,0,36,159,11
10286,2025-04-30,P018,159,0,36,123,6
10287,2025-05-01,P018,123,168,34,257,0
10288,2025-05-02,P018,257,0,34,223,14
10289,2025-05-03,P018,223,0,31,192,2
10290,2025-05-04,P018,192,0,27,165,4
10291,2025-05-05,P018,165,0,29,136,8
10292,2025-05-06,P018,136,0,28,108,1
10293,2025-05-07,P018,108,152,29,231,15
10294,2025-05-08,P018,231,0,32,199,12
10295,2025-05-09,P018,199,0,34,165,11
10296,2025-05-10,P018,165,0,29,136,4
10297,2025-05-11,P018,136,0,21,115,11
10298,2025-05-12,P018,115,143,40,218,9
10299,2025-05-13,P018,218,0,37,181,14
10300,2025-05-14,P018,181,0,36,145,3
10301,2025-05-15,P018,145,144,41,248,2
10302,2025-05-16,P018,248,0,29,219,9
10303,2025-05-17,P018,219,0,36,183,7
10304,2025-05-18,P018,183,0,29,154,14
10305,2025-05-19,P018,154,156,35,275,10
10306,2025-05-20,P018,275,0,28,247,5
10307,2025-05-21,P018,247,0,34,213,12
10308,2025-05-22,P018,213,0,47,166,1
10309,2025-05-23,P018,166,0,33,133,12
10310,2025-05-24,P018,133,123,31,225,14
10311,2025-05-25,P018,225,0,30,195,10
10312,2025-05-26,P018,195,0,32,163,1
10313,2025-05-27,P018,163,0,34,129,14
10314,2025-05-28,P018,129,193,36,286,14
10315,2025-05-29,P018,286,0,31,255,10
10316,2025-05-30,P018,255,0,38,217,4
10317,2025-05-31,P018,217,0,34,183,5
10318,2025-06-01,P018,183,0,23,160,2
10319,2025-06-02,P018,160,0,38,122,14
10320,2025-06-03,P018,122,172,43,251,13
10321,2025-06-04,P018,251,0,34,217,15
10322,2025-06-05,P018,217,0,35,182,14
10323,2025-06-06,P018,182,0,39,143,9
10324,2025-06-07,P018,143,0,29,114,2
10325,2025-06-08,P018,114,145,30,229,0
10326,2025-06-09,P018,229,0,28,201,2
10327,2025-06-10,P018,201,0,34,167,12
10328,2025-06-11,P018,167,0,35,132,6
10329,2025-06-12,P018,132,175,37,270,8
10330,2025-06-13,P018,270,0,39,231,4
10331,2025-06-14,P018,231,0,27,204,13
10332,2025-06-15,P018,204,0,29,175,7
10333,2025-06-16,P018,175,0,41,134,6
10334,2025-06-17,P018,134,190,33,291,3
10335,2025-06-18,P018,291,0,35,256,7
10336,2025-06-19,P018,256,0,33,223,10
10337,2025-06-20,P018,223,0,30,193,10
10338,2025-06-21,P018,193,0,35,158,13
10339,2025-06-22,P018,158,0,27,131,11
10340,2025-06-23,P018,131,179,28,282,4
10341,2025-06-24,P018,282,0,32,250,15
10342,2025-06-25,P018,250,0,26,224,3
10343,2025-06-26,P018,224,0,31,193,8
10344,2025-06-27,P018,193,0,30,163,3
10345,2025-06-28,P018,163,0,32,131,9
10346,2025-06-29,P018,131,0,28,103,12
10347,2025-06-30,P018,103,206,38,271,7
10348,2025-07-01,P018,271,0,38,233,1
10349,2025-07-02,P018,233,0,38,195,5
10350,2025-07-03,P018,195,0,34,161,12
10351,2025-07-04,P018,161,0,35,126,15
10352,2025-07-05,P018,126,196,24,298,9
10353,2025-07-06,P018,298,0,30,268,13
10354,2025-07-07,P018,268,0,30,238,2
10355,2025-07-08,P018,238,0,40,198,13
10356,2025-07-09,P018,198,0,44,154,14
10357,2025-07-10,P018,154,131,44,241,13
10358,2025-07-11,P018,241,0,26,215,8
10359,2025-07-12,P018,215,0,29,186,2
10360,2025-07-13,P018,186,0,31,155,3
10361,2025-07-14,P018,155,0,33,122,8
10362,2025-07-15,P018,122,0,30,92,1
10363,2025-07-16,P018,92,204,35,261,2
10364,2025-07-17,P018,261,0,30,231,4
10365,2025-07-18,P018,231,0,31,200,7
10366,2025-07-19,P018,200,0,31,169,13
10367,2025-07-20,P018,169,0,27,142,6
10368,2025-07-21,P018,142,138,36,244,0
10369,2025-07-22,P018,244,0,28,216,5
10370,2025-07-23,P018,216,0,41,175,14
10371,2025-07-24,P018,175,0,31,144,0
10372,2025-07-25,P018,144,129,33,240,6
10373,2025-07-26,P018,240,0,30,210,9
10374,2025-07-27,P018,210,0,28,182,15
10375,2025-07-28,P018,182,0,34,148,4
10376,2025-07-29,P018,148,125,35,238,13
10377,2025-07-30,P018,238,0,37,201,15
10378,2025-07-31,P018,201,0,37,164,7
10379,2025-08-01,P018,164,0,39,125,13
10380,2025-08-02,P018,125,164,37,252,2
10381,2025-08-03,P018,252,0,47,205,13
10382,2025-08-04,P018,205,0,55,150,11
10383,2025-08-05,P018,150,169,37,282,14
10384,2025-08-06,P018,282,0,42,240,0
10385,2025-08-07,P018,240,0,38,202,7
10386,2025-08-08,P018,202,0,39,163,5
10387,2025-08-09,P018,163,0,30,133,15
10388,2025-08-10,P018,133,196,35,294,2
10389,2025-08-11,P018,294,0,49,245,9
10390,2025-08-12,P018,245,0,45,200,7
10391,2025-08-13,P018,200,0,30,170,7
10392,2025-08-14,P018,170,176,59,287,10
10393,2025-08-15,P018,287,0,45,242,0
10394,2025-08-16,P018,242,0,33,209,10
10395,2025-08-17,P018,209,0,40,169,7
10396,2025-08-18,P018,169,0,36,133,0
10397,2025-08-19,P018,133,200,39,294,6
10398,2025-08-20,P018,294,0,47,247,6
10399,2025-08-21,P018,247,0,39,208,12
10400,2025-08-22,P018,208,0,32,176,1
10401,2025-08-23,P018,176,0,35,141,3
10402,2025-08-24,P018,141,182,38,285,3
10403,2025-08-25,P018,285,0,46,239,11
10404,2025-08-26,P018,239,0,40,199,2
10405,2025-08-27,P018,199,0,40,159,2
10406,2025-08-28,P018,159,0,48,111,5
10407,2025-08-29,P018,111,0,41,70,1
10408,2025-08-30,P018,70,214,34,250,5
10409,2025-08-31,P018,250,0,47,203,9
10410,2025-09-01,P018,203,0,43,160,2
10411,2025-09-02,P018,160,124,43,241,9
10412,2025-09-03,P018,241,0,41,200,6
10413,2025-09-04,P018,200,0,37,163,14
10414,2025-09-05,P018,163,0,43,120,8
10415,2025-09-06,P018,120,177,38,259,12
10416,2025-09-07,P018,259,0,37,222,13
10417,2025-09-08,P018,222,0,46,176,7
10418,2025-09-09,P018,176,0,41,135,9
10419,2025-09-10,P018,135,130,44,221,4
10420,2025-09-11,P018,221,0,40,181,15
10421,2025-09-12,P018,181,0,45,136,10
10422,2025-09-13,P018,136,0,38,98,8
10423,2025-09-14,P018,98,140,37,201,15
10424,2025-09-15,P018,201,0,41,160,14
10425,2025-09-16,P018,160,0,36,124,11
10426,2025-09-17,P018,124,177,43,258,5
10427,2025-09-18,P018,258,0,43,215,5
10428,2025-09-19,P018,215,0,40,175,14
10429,2025-09-20,P018,175,0,40,135,1
10430,2025-09-21,P018,135,195,31,299,4
10431,2025-09-22,P018,299,0,50,249,8
10432,2025-09-23,P018,249,0,48,201,12
10433,2025-09-24,P018,201,0,43,158,14
10434,2025-09-25,P018,158,160,41,277,15
10435,2025-09-26,P018,277,0,44,233,12
10436,2025-09-27,P018,233,0,36,197,6
10437,2025-09-28,P018,197,0,31,166,7
10438,2025-09-29,P018,166,0,38,128,15
10439,2025-09-30,P018,128,208,48,288,2
10440,2025-10-01,P018,288,0,38,250,6
10441,2025-10-02,P018,250,0,45,205,10
10442,2025-10-03,P018,205,0,38,167,3
10443,2025-10-04,P018,167,0,33,134,14
10444,2025-10-05,P018,134,190,31,293,14
10445,2025-10-06,P018,293,0,45,248,3
10446,2025-10-07,P018,248,0,39,209,13
10447,2025-10-08,P018,209,0,45,164,10
10448,2025-10-09,P018,164,0,34,130,1
10449,2025-10-10,P018,130,134,37,227,14
10450,2025-10-11,P018,227,0,36,191,1
10451,2025-10-12,P018,191,0,39,152,6
10452,2025-10-13,P018,152,176,36,292,12
10453,2025-10-14,P018,292,0,46,246,2
10454,2025-10-15,P018,246,0,47,199,6
10455,2025-10-16,P018,199,0,35,164,10
10456,2025-10-17,P018,164,0,36,128,5
10457,2025-10-18,P018,128,190,46,272,3
10458,2025-10-19,P018,272,0,46,226,13
10459,2025-10-20,P018,226,0,37,189,8
10460,2025-10-21,P018,189,0,48,141,10
10461,2025-10-22,P018,141,209,32,318,8
10462,2025-10-23,P018,318,0,35,283,10
10463,2025-10-24,P018,283,0,37,246,10
10464,2025-10-25,P018,246,0,33,213,9
10465,2025-10-26,P018,213,0,33,180,5
10466,2025-10-27,P018,180,0,38,142,14
10467,2025-10-28,P018,142,154,37,259,14
10468,2025-10-29,P018,259,0,45,214,11
10469,2025-10-30,P018,214,0,47,167,6
10470,2025-10-31,P018,167,0,46,121,14
10471,2025-11-01,P018,121,194,39,276,4
10472,2025-11-02,P018,276,0,35,241,1
10473,2025-11-03,P018,241,0,39,202,2
10474,2025-11-04,P018,202,0,35,167,9
10475,2025-11-05,P018,167,0,44,123,4
10476,2025-11-06,P018,123,0,36,87,5
10477,2025-11-07,P018,87,181,38,230,5
10478,2025-11-08,P018,230,0,42,188,11
10479,2025-11-09,P018,188,0,41,147,12
10480,2025-11-10,P018,147,205,53,299,10
10481,2025-11-11,P018,299,0,43,256,0
10482,2025-11-12,P018,256,0,40,216,12
10483,2025-11-13,P018,216,0,34,182,13
10484,2025-11-14,P018,182,0,44,138,0
10485,2025-11-15,P018,138,130,40,228,12
10486,2025-11-16,P018,228,0,34,194,11
10487,2025-11-17,P018,194,0,40,154,10
10488,2025-11-18,P018,154,171,44,281,11
10489,2025-11-19,P018,281,0,35,246,3
10490,2025-11-20,P018,246,0,36,210,2
10491,2025-11-21,P018,210,0,36,174,11
10492,2025-11-22,P018,174,0,34,140,0
10493,2025-11-23,P018,140,166,32,274,11
10494,2025-11-24,P018,274,0,49,225,3
10495,2025-11-25,P018,225,0,42,183,1
10496,2025-11-26,P018,183,0,41,142,1
10497,2025-11-27,P018,142,203,33,312,0
10498,2025-11-28,P018,312,0,41,271,11
10499,2025-11-29,P018,271,0,38,233,13
10500,2025-11-30,P018,233,0,34,199,15
10501,2025-12-01,P018,199,0,45,154,15
10502,2025-12-02,P018,154,143,48,249,3
10503,2025-12-03,P018,249,0,42,207,6
10504,2025-12-04,P018,207,0,43,164,13
10505,2025-12-05,P018,164,0,39,125,0
10506,2025-12-06,P018,125,154,40,239,6
10507,2025-12-07,P018,239,0,32,207,1
10508,2025-12-08,P018,207,0,30,177,0
10509,2025-12-09,P018,177,0,42,135,13
10510,2025-12-10,P018,135,0,40,95,7
10511,2025-12-11,P018,95,137,34,198,7
10512,2025-12-12,P018,198,0,42,156,13
10513,2025-12-13,P018,156,134,48,242,0
10514,2025-12-14,P018,242,0,31,211,15
10515,2025-12-15,P018,211,0,42,169,14
10516,2025-12-16,P018,169,0,46,123,5
10517,2025-12-17,P018,123,0,33,90,2
10518,2025-12-18,P018,90,169,44,215,6
10519,2025-12-19,P018,215,0,35,180,0
10520,2025-12-20,P018,180,0,48,132,3
10521,2025-12-21,P018,132,131,35,228,13
10522,2025-12-22,P018,228,0,43,185,1
10523,2025-12-23,P018,185,0,32,153,0
10524,2025-12-24,P018,153,181,42,292,5
10525,2025-12-25,P018,292,0,43,249,3
10526,2025-12-26,P018,249,0,41,208,10
10527,2025-12-27,P018,208,0,34,174,6
10528,2025-12-28,P018,174,0,33,141,10
10529,2025-12-29,P018,141,205,46,300,1
10530,2025-12-30,P018,300,0,41,259,0
10531,2025-12-31,P018,259,0,48,211,6
10532,2026-01-01,P018,211,0,35,176,10
10533,2026-01-02,P018,176,0,32,144,14
10534,2026-01-03,P018,144,0,33,111,15
10535,2026-01-04,P018,111,0,29,82,5
10536,2026-01-05,P018,82,204,30,256,11
10537,2026-01-06,P018,256,0,38,218,10
10538,2026-01-07,P018,218,0,33,185,11
10539,2026-01-08,P018,185,0,29,156,0
10540,2026-01-09,P018,156,133,46,243,14
10541,2026-01-10,P018,243,0,25,218,0
10542,2026-01-11,P018,218,0,36,182,1
10543,2026-01-12,P018,182,0,38,144,10
